4,0
28,2
9,1
5,0
10,0
37,1
2,0
49,1
23,0
16,0
26,0
2,0
54,1
2,0
3,0
78,1
22,0
2,0
37,0
15,0
10,0
32,1
12,0
12,0
62,1
13,0
62,1
11,0
26,0
4,0
75,1
11,0
93,1
11,0
43,1
42,0
28,1
847,5
14,0
7,0
192,1
17,0
21,1
24,0
15,0
153,1
12,0
7,0
366,2
19,0
20,0
32,1
12,0
4,0
6,0
59,0
8,0
21,0
34,0
2,0
4,0
32,0
78,0
40,0
52,1
49,0
2,0
19,0
107,0
70,1
2,0
140,0
108,0
229,1
31,0
9,0
10,0
12,0
7,0
6,0
4,0
2,0
36,0
452,2
58,0
38,1
105,1
9,0
101,0
35,0
6,0
38,0
6,0
109,1
7,0
84,0
82,1
53,0
2,0
2,0
483,2
5,0
222,0
11,0
2,0
7,0
9,0
68,0
5,0
173,0
309,1
31,0
84,0
40,0
15,0
9,0
2,0
2,0
15,0
14,0
13,0
214,0
6,1
16,0
22,0
19,0
11,0
7,0
45,0
109,1
7,0
42,1
20,0
13,0
72,1
9,0
34,0
5,0
15,0
7,0
475,1
10,0
178,1
6,0
27,0
105,0
212,0
16,0
8,0
2,0
45,0
62,0
5,0
205,1
31,0
14,0
2,0
47,0
105,0
9,0
32,0
31,1
31,0
20,0
12,0
25,0
61,0
52,1
17,0
18,0
118,1
12,0
7,0
9,0
460,1
18,0
48,0
13,0
14,0
5,0
13,0
229,1
90,0
43,0
32,0
8,0
20,0
7,0
26,0
149,0
22,1
61,0
9,0
51,0
20,0
14,0
2,0
2,0
598,1
7,0
9,0
105,0
6,0
2,0
13,0
655,1
235,0
24,0
15,0
10,0
37,0
7,0
10,0
71,0
43,0
24,0
21,0
67,0
11,0
159,1
14,0
23,0
19,0
205,0
8,0
2,0
92,0
2,0
2,0
2,0
19,0
2,0
23,0
9,0
24,0
22,0
38,0
372,0
2,0
8,0
10,0
14,0
5,0
403,1
212,1
144,0
17,0
2,1
5,0
78,0
123,0
22,0
17,0
7,0
2,0
496,1
6,0
9,0
72,0
14,0
41,0
2,0
9,0
5,0
49,0
37,0
2,0
4,0
111,0
40,0
63,0
19,0
6,0
11,0
88,0
10,0
19,1
37,0
2,0
16,0
14,0
116,0
11,0
16,0
15,0
24,0
85,0
66,0
254,1
7,0
80,0
34,0
16,0
10,0
64,0
16,0
126,1
2,0
24,0
28,0
2,0
235,0
105,0
227,0
168,0
31,0
367,0
15,0
2,0
11,0
64,0
76,0
118,1
61,0
23,0
9,0
105,0
8,0
62,0
24,0
8,0
16,0
9,0
2,0
16,0
20,0
25,0
91,0
38,0
15,0
1124,2
16,0
20,0
10,0
108,0
30,0
7,0
2,0
24,0
16,0
8,0
20,0
7,0
2,0
11,0
120,0
8,0
13,0
24,0
16,0
2,0
295,0
14,0
13,0
5,0
11,0
82,1
153,0
2,0
7,0
9,0
38,0
51,0
7,0
13,0
13,0
12,0
14,0
21,0
10,0
8,0
2,0
8,0
12,0
11,0
76,0
33,0
7,0
32,0
12,0
2,0
201,0
9,0
119,0
41,0
61,0
32,0
14,0
34,0
144,0
27,0
15,0
64,0
30,0
18,0
40,0
46,0
8,0
8,0
13,0
10,0
45,0
122,0
47,0
7,0
675,1
2,0
27,0
2,0
8,0
158,0
6,0
64,0
12,0
2,0
53,1
13,0
42,0
36,0
26,1
2,0
118,0
6,1
6,0
13,0
69,0
6,0
6,0
55,0
51,0
14,0
8,0
167,0
6,0
2,0
87,0
2,0
7,0
22,0
361,1
6,0
28,0
30,0
15,0
12,0
8,0
228,0
19,0
122,0
22,0
15,0
51,0
62,0
13,0
2,0
8,0
2,0
10,0
8,0
12,0
21,0
16,0
2,0
79,0
12,0
27,0
79,0
25,0
520,1
59,0
268,1
17,0
200,0
26,0
125,0
2,0
2,0
2,0
227,0
11,0
7,0
29,0
70,0
136,0
9,0
62,0
2,0
23,0
7,0
2,0
2,0
87,0
2,0
347,0
14,0
37,0
7,0
24,0
7,0
2,0
2,0
2,0
8,0
74,0
15,0
6,0
460,1
7,0
294,0
7,0
51,0
137,0
2,0
16,0
48,0
31,0
57,0
153,0
211,0
43,0
11,0
2,0
5,0
16,0
7,0
14,0
309,1
38,0
17,0
38,0
23,0
109,0
532,1
6,0
54,0
47,0
2,0
20,0
89,0
32,0
16,0
3,0
43,0
8,0
48,0
28,0
21,0
389,1
5,0
8,1
32,0
16,0
25,0
32,0
33,0
38,0
27,0
19,0
114,0
81,0
7,0
22,0
12,0
6,0
6,0
9,0
8,0
21,0
34,0
2,0
41,0
16,0
9,0
2,0
8,0
12,0
28,0
2,0
107,0
389,1
50,1
2,0
13,0
2,0
108,0
30,0
31,0
55,0
10,0
5,0
13,0
17,0
145,0
11,0
83,0
31,1
157,0
10,0
5,0
7,0
