29,3
33,1
36,2
29,0
23,1
45,1
28,0
58,1
36,0
36,0
64,1
30,0
18,0
59,1
53,1
44,0
8,0
54,1
65,1
83,1
77,1
43,0
39,1
52,0
51,0
47,0
28,1
21,0
118,2
26,1
35,0
64,0
59,1
156,1
57,0
8,0
46,0
36,0
95,0
19,0
27,0
10,0
5,0
57,1
4,0
13,0
60,0
7,0
41,0
34,0
11,0
59,0
47,0
18,0
18,0
40,0
28,0
64,0
124,1
36,0
35,0
15,0
20,0
87,1
60,0
15,0
65,1
65,1
27,0
10,0
14,0
11,0
8,0
42,0
87,0
20,0
34,0
37,0
60,0
37,0
26,0
18,0
24,0
52,0
45,0
56,0
72,0
12,0
25,0
88,1
17,0
9,1
88,0
5,0
21,1
29,0
30,1
127,1
26,1
87,0
58,0
48,0
32,0
25,0
39,0
57,0
156,5
24,1
50,0
24,0
10,0
39,0
4,0
14,0
39,0
33,0
61,0
18,0
12,0
51,0
41,0
38,0
20,0
30,0
21,0
48,1
21,0
80,1
119,1
50,0
47,0
16,0
17,0
30,0
61,1
56,1
87,1
53,1
50,1
47,1
43,0
91,0
62,1
71,0
45,0
112,1
35,1
1,0
44,0
32,1
25,0
14,1
30,0
26,0
11,0
61,0
102,1
15,0
29,0
48,0
26,0
74,0
57,0
7,0
48,0
26,0
74,1
38,1
59,0
18,0
16,0
43,0
24,0
83,1
31,0
99,1
15,0
53,0
59,0
46,0
50,0
57,0
11,0
20,0
12,0
39,0
37,0
85,1
60,0
27,1
22,0
24,0
54,0
48,1
39,0
59,1
35,1
92,1
49,0
82,1
92,1
22,0
97,0
93,1
30,0
42,0
25,0
93,1
25,1
51,0
3,0
58,0
112,1
96,1
45,0
65,1
12,0
17,0
1,0
39,0
20,0
39,1
19,0
21,0
3,0
23,0
4,0
43,0
63,0
51,1
23,0
86,1
58,1
25,0
23,0
63,0
69,0
24,0
40,0
17,0
54,0
76,1
54,1
67,1
1,0
22,1
22,0
45,0
82,0
35,0
25,0
44,0
13,0
12,0
88,0
34,0
50,0
25,0
90,0
15,0
33,0
57,0
58,1
33,1
51,0
105,0
39,0
12,0
9,0
103,1
119,1
45,0
35,0
42,0
38,0
43,0
55,0
79,1
73,0
46,0
21,0
96,0
65,1
21,0
55,1
99,0
99,1
39,0
25,0
8,0
36,0
65,0
12,0
28,0
75,1
44,0
12,0
75,0
16,1
77,0
33,0
66,0
77,0
66,1
43,0
49,0
21,0
1,0
28,0
21,0
55,1
36,0
50,1
31,0
40,0
31,0
36,0
36,1
35,0
52,0
33,0
54,0
3,0
25,0
23,0
28,0
39,0
39,1
28,0
34,0
71,0
41,0
74,0
81,1
27,0
59,0
33,0
28,0
21,0
42,1
48,0
23,0
17,0
26,0
27,0
15,0
44,0
57,0
68,0
83,0
47,1
65,0
30,0
46,0
55,1
52,0
110,1
40,0
12,0
9,0
51,1
16,0
37,0
35,0
50,0
71,0
32,1
33,0
46,0
32,0
14,0
10,0
53,1
3,0
43,0
79,1
34,0
82,1
35,0
41,1
78,0
51,0
21,0
60,1
77,0
6,0
35,0
45,0
62,0
39,0
53,0
31,0
73,0
40,0
56,0
80,0
94,0
42,0
51,0
25,0
28,0
49,0
6,0
102,0
26,0
44,0
94,0
36,1
29,0
59,0
50,0
89,0
74,0
18,0
69,1
18,0
8,0
57,1
9,0
80,1
12,0
15,0
44,0
33,0
53,1
32,0
59,0
15,0
74,0
66,1
17,0
9,0
63,0
33,0
19,0
6,0
47,1
59,0
32,0
36,0
86,0
39,0
64,1
76,0
47,0
30,0
16,0
3,0
48,0
63,0
74,1
3,0
14,0
102,1
60,0
29,0
36,0
22,0
32,0
66,0
64,1
60,0
77,0
38,0
57,0
16,0
60,0
4,0
50,0
21,0
49,0
39,0
67,0
9,0
20,0
27,0
18,0
93,0
82,0
25,1
50,0
83,0
18,0
23,0
50,0
70,0
96,1
40,0
34,0
72,0
24,0
45,0
44,0
12,0
47,1
71,0
52,0
28,0
6,0
26,0
43,0
69,0
68,1
54,0
57,0
35,0
16,0
20,0
66,0
7,0
1,0
55,1
51,0
116,0
22,0
92,1
40,0
11,0
49,0
90,0
33,0
12,0
40,0
11,0
4,0
45,0
23,0
16,0
51,0
67,0
52,0
37,0
59,0
53,0
10,0
67,0
61,0
55,0
39,1
24,0
62,0
63,0
67,0
16,0
109,0
21,0
14,0
71,0
49,1
35,0
27,0
1,0
35,1
67,0
39,0
72,0
44,0
98,1
33,0
41,0
45,1
73,0
52,0
16,0
11,0
4,0
42,0
92,0
67,0
66,0
43,0
56,0
88,1
28,0
31,0
21,1
72,0
9,0
79,1
89,0
78,1
70,0
31,0
96,1
44,0
46,1
26,0
47,4
77,1
5,0
71,0
5,0
14,0
63,0
13,0
20,0
29,0
81,1
48,0
32,0
